"24/11/2023","Ingreso","Billetazo","Bizum","3,00","Variable","Pagado"
"26/11/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"02/11/2023","Gasto","Ocio","Comida","2,80","Variable","Pagado"
"03/11/2023","Gasto","Ocio","Comida","1,40","Variable","Pagado"
"06/11/2023","Gasto","Ocio","Comida","1,40","Variable","Pagado"
"07/11/2023","Gasto","Ocio","Comida","6,89","Variable","Pagado"
"08/11/2023","Gasto","Ocio","Café","1,30","Variable","Pagado"
"09/11/2023","Gasto","Ocio","Comida","1,50","Variable","Pagado"
"10/11/2023","Gasto","Ocio","Comida","1,40","Variable","Pagado"
"11/11/2023","Gasto","Ocio","Comida","27,84","Variable","Pagado"
"13/11/2023","Gasto","Ocio","Comida","3,00","Variable","Pagado"
"14/11/2023","Gasto","Ocio","Comida","1,50","Variable","Pagado"
"16/11/2023","Gasto","Ocio","Comida","3,90","Variable","Pagado"
"17/11/2023","Gasto","Ocio","Comida","1,50","Variable","Pagado"
"20/11/2023","Gasto","Ocio","Comida","4,35","Variable","Pagado"
"21/11/2023","Gasto","Ocio","Comida","1,50","Variable","Pagado"
"22/11/2023","Gasto","Ocio","Comida","6,71","Variable","Pagado"
"23/11/2023","Gasto","Ocio","Comida","1,40","Variable","Pagado"
"24/11/2023","Gasto","Ocio","Comida","5,30","Variable","Pagado"
"25/11/2023","Gasto","Ocio","Comida","14,00","Variable","Pagado"
"20/11/2023","Gasto","Ocio","Entretenimiento","10,00","Variable","Pagado"
"01/11/2023","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"15/11/2023","Gasto","Tecnología","Tecnología","12,99","Variable","Pagado"
"24/11/2023","Gasto","Tecnología","Tecnología","17,99","Variable","Pagado"
"10/11/2023","Gasto","Coche","Coche","120,00","Variable","Pagado"
"11/11/2023","Gasto","Coche","Coche","2,30","Variable","Pagado"
"13/11/2023","Gasto","Coche","Coche","30,00","Variable","Pagado"
"26/11/2023","Gasto","Coche","Coche","30,00","Variable","Pagado"
"08/11/2023","Gasto","Salud","Salud","12,00","Variable","Pagado"
"01/12/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"02/12/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"04/12/2023","Ingreso","Billetazo","Bizum","120,00","Variable","Pagado"
"07/12/2023","Ingreso","Billetazo","Bizum","60,00","Variable","Pagado"
"10/12/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"11/12/2023","Ingreso","Billetazo","Bizum","11,00","Variable","Pagado"
"15/12/2023","Ingreso","Billetazo","Bizum","1,50","Variable","Pagado"
"17/12/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"19/12/2023","Ingreso","Billetazo","Bizum","8,00","Variable","Pagado"
"23/12/2023","Ingreso","Billetazo","Bizum","9,20","Variable","Pagado"
"24/12/2023","Ingreso","Billetazo","Bizum","206,00","Variable","Pagado"
"26/12/2023","Ingreso","Billetazo","Bizum","31,00","Variable","Pagado"
"27/12/2023","Ingreso","Billetazo","Bizum","62,40","Variable","Pagado"
"28/12/2023","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"30/12/2023","Ingreso","Billetazo","Bizum","70,00","Variable","Pagado"
"05/12/2023","Gasto","Ocio","Comida","8,25","Variable","Pagado"
"06/12/2023","Gasto","Ocio","Comida","5,69","Variable","Pagado"
"07/12/2023","Gasto","Ocio","Comida","8,25","Variable","Pagado"
"11/12/2023","Gasto","Ocio","Comida","6,85","Variable","Pagado"
"13/12/2023","Gasto","Ocio","Comida","2,80","Variable","Pagado"
"14/12/2023","Gasto","Ocio","Comida","1,70","Variable","Pagado"
"15/12/2023","Gasto","Ocio","Comida","4,35","Variable","Pagado"
"19/12/2023","Gasto","Ocio","Comida","11,40","Variable","Pagado"
"28/12/2023","Gasto","Ocio","Comida","20,00","Variable","Pagado"
"12/12/2023","Gasto","Ocio","Entretenimiento","3,62","Variable","Pagado"
"13/12/2023","Gasto","Ocio","Entretenimiento","20,00","Variable","Pagado"
"19/12/2023","Gasto","Ocio","Entretenimiento","27,60","Variable","Pagado"
"22/12/2023","Gasto","Ocio","Entretenimiento","5,50","Variable","Pagado"
"27/12/2023","Gasto","Ocio","Entretenimiento","23,20","Variable","Pagado"
"29/12/2023","Gasto","Ocio","Entretenimiento","7,15","Variable","Pagado"
"02/12/2023","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"13/12/2023","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"14/12/2023","Gasto","Tecnología","Tecnología","14,79","Variable","Pagado"
"20/12/2023","Gasto","Tecnología","Tecnología","14,44","Variable","Pagado"
"27/12/2023","Gasto","Tecnología","Tecnología","17,99","Variable","Pagado"
"28/12/2023","Gasto","Tecnología","Tecnología","7,15","Variable","Pagado"
"30/12/2023","Gasto","Tecnología","Tecnología","49,49","Variable","Pagado"
"01/12/2023","Gasto","Moto","Pieza","1,95","Variable","Pagado"
"11/12/2023","Gasto","Moto","Pieza","30,00","Variable","Pagado"
"23/12/2023","Gasto","Moto","Entrada","1000,00","Variable","Pagado"
"24/12/2023","Gasto","Moto","Entrada","500,00","Variable","Pagado"
"28/12/2023","Gasto","Moto","Protecciones","430,41","Variable","Pagado"
"29/12/2023","Gasto","Moto","Pieza","21,97","Variable","Pagado"
"30/12/2023","Gasto","Moto","Pieza","263,89","Variable","Pagado"
